Household_ID,Month,Crop_Income,Livestock_Income,Off_Farm_Income,Food_Expenses,Healthcare_Expenses,Education_Expenses,Discretionary_Expenses,Total_Income
21,15,16947,13038,26514,33168,6633,9950,16584,56499
21,16,59878,31385,38249,51002,10200,15300,25501,129512
21,17,24847,11449,30141,28660,5732,8598,14330,66437
21,18,51104,5713,19790,37811,7562,11343,18905,76607
21,19,22384,19125,58694,57400,11480,17220,28700,100203
21,20,30593,27436,13301,35865,7173,10759,17932,71330
21,21,43045,26026,40274,45407,9081,13622,22703,109345
21,22,132254,51558,49722,76379,15275,22913,38189,233534
21,23,29590,36073,15717,27934,5586,8380,13967,81380
21,24,33208,65977,52683,70519,14103,21155,35259,151868
22,1,94421,19409,25596,51797,10359,15539,25898,139426
22,2,23649,15983,37445,33518,6703,10055,16759,77077
22,3,118368,36435,48037,85640,17128,25692,42820,202840
22,4,18876,20053,12632,24293,4858,7287,12146,51561
22,5,106279,23527,76541,82547,16509,24764,41273,206347
22,6,17583,25647,29311,31786,6357,9535,15893,72541
22,7,90837,28473,29555,70650,14130,21195,35325,148865
22,8,22816,13603,17060,25575,5115,7672,12787,53479
22,9,104808,21215,25724,66823,13364,20047,33411,151747
22,10,52202,31720,64912,76535,15307,22960,38267,148834
22,11,99576,16333,44820,67034,13406,20110,33517,160729
22,12,31826,23559,48054,55484,11096,16645,27742,103439
22,13,37381,20861,34408,55162,11032,16548,27581,92650
22,14,44764,21150,31907,51627,10325,15488,25813,97821
22,15,68514,35475,34384,73887,14777,22166,36943,138373
22,16,53252,38935,41437,75053,15010,22516,37526,133624
22,17,24005,10383,33374,22432,4486,6729,11216,67762
22,18,120070,38263,31915,89101,17820,26730,44550,190248
22,19,43192,32686,54714,65500,13100,19650,32750,130592
22,20,29469,19516,17393,38139,7627,11441,19069,66378
22,21,47343,44574,29380,66716,13343,20015,33358,121297
22,22,59369,25043,24079,45213,9042,13564,22606,108491
22,23,59650,22948,16944,39178,7835,11753,19589,99542
22,24,52290,18497,16298,33863,6772,10159,16931,87085
23,1,34552,36018,61418,49503,9900,14851,24751,131988
23,2,41606,21888,32774,37810,7562,11343,18905,96268
23,3,93298,26970,21550,73779,14755,22133,36889,141818
23,4,30670,32065,26276,29788,5957,8936,14894,89011
23,5,74754,15228,24972,59821,11964,17946,29910,114954
23,6,27597,41833,30345,35750,7150,10725,17875,99775
23,7,69407,50540,67621,91385,18277,27415,45692,187568
23,8,28888,6470,20675,26828,5365,8048,13414,56033
23,9,18506,28669,28860,36328,7265,10898,18164,76035
23,10,40245,60316,59327,62868,12573,18860,31434,159888
23,11,63218,44037,30316,47459,9491,14237,23729,137571
23,12,58542,12013,21820,49659,9931,14897,24829,92375
23,13,73101,19637,28496,45164,9032,13549,22582,121234
23,14,71891,29234,28563,42000,8400,12600,21000,129688
23,15,56302,7726,34590,34276,6855,10282,17138,98618
23,16,51138,36412,32126,40000,8000,12000,20000,119676
23,17,62674,45674,40704,76680,15336,23004,38340,149052
23,18,44097,43504,23994,58426,11685,17528,29213,111595
23,19,69076,35818,49976,62161,12432,18648,31080,154870
23,20,127739,58932,63341,132364,26472,39709,66182,250012
23,21,47031,11365,22664,44706,8941,13412,22353,81060
23,22,93408,48747,38962,80261,16052,24078,40130,181117
23,23,47024,32631,29328,59732,11946,17919,29866,108983
23,24,88485,38200,17389,65004,13000,19501,32502,144074
24,1,83949,48058,33575,89875,17975,26962,44937,165582
24,2,87438,33746,22134,61961,12392,18588,30980,143318
24,3,73310,54195,59412,59379,11875,17813,29689,186917
24,4,32179,12697,35597,29460,5892,8838,14730,80473
24,5,34023,45471,52373,51572,10314,15471,25786,131867
24,6,84008,32876,78208,84310,16862,25293,42155,195092
24,7,81428,31076,26665,61561,12312,18468,30780,139169
24,8,53618,57666,48271,94565,18913,28369,47282,159555
24,9,98065,57836,29320,81979,16395,24593,40989,185221
24,10,47590,24113,21669,38418,7683,11525,19209,93372
24,11,42726,25238,22121,36773,7354,11032,18386,90085
24,12,48978,27352,29633,59950,11990,17985,29975,105963
24,13,87218,20374,24624,54932,10986,16479,27466,132216
24,14,39925,24045,52510,62379,12475,18713,31189,116480
24,15,91358,44456,31316,62633,12526,18790,31316,167130
24,16,46293,24201,51135,52139,10427,15641,26069,121629
24,17,31381,36153,36202,48980,9796,14694,24490,103736
24,18,86607,44205,61337,90181,18036,27054,45090,192149
24,19,94621,53589,34971,86803,17360,26040,43401,183181
24,20,89234,61514,49170,104436,20887,31330,52218,199918
24,21,70288,30936,12129,51352,10270,15405,25676,113353
24,22,23859,23917,52748,35684,7136,10705,17842,100524
24,23,80862,20119,65859,79136,15827,23740,39568,166840
24,24,77512,39417,49396,64766,12953,19430,32383,166325
25,1,19632,15235,31972,26077,5215,7823,13038,66839
25,2,45445,24832,39824,37278,7455,11183,18639,110101
25,3,78498,58345,26815,93775,18755,28132,46887,163658
25,4,22271,11178,32006,20910,4182,6273,10455,65455
25,5,47846,18554,40561,33299,6659,9989,16649,106961
25,6,102550,22608,60639,96143,19228,28843,48071,185797
25,7,19366,46807,28553,48447,9689,14534,24223,94726
25,8,60361,70519,33626,66650,13330,19995,33325,164506
25,9,47431,63025,26616,71575,14315,21472,35787,137072
25,10,28899,54539,36880,53700,10740,16110,26850,120318
25,11,81179,39779,52686,90030,18006,27009,45015,173644
25,12,52324,30194,28060,51278,10255,15383,25639,110578
25,13,29635,18980,40192,46156,9231,13846,23078,88807
25,14,84795,40297,15217,74616,14923,22384,37308,140309
25,15,34700,28798,14034,29855,5971,8956,14927,77532
25,16,55675,29606,17043,42523,8504,12756,21261,102324
25,17,77730,44421,72580,87888,17577,26366,43944,194731
25,18,56105,33173,47523,48860,9772,14658,24430,136801
25,19,27020,48044,41015,68614,13722,20584,34307,116079
25,20,28043,26847,72253,73392,14678,22017,36696,127143
25,21,95882,45598,29250,91015,18203,27304,45507,170730
25,22,43169,31907,19417,33968,6793,10190,16984,94493
25,23,44409,20051,38714,44976,8995,13492,22488,103174
25,24,61748,19991,35300,67670,13534,20301,33835,117039
26,1,46577,36715,55871,67308,13461,20192,33654,139163
26,2,75278,11222,29440,48188,9637,14456,24094,115940
26,3,102966,23267,30763,51412,10282,15423,25706,156996
26,4,49112,8155,22275,26252,5250,7875,13126,79542
26,5,117475,15406,66068,100168,20033,30050,50084,198949
26,6,130372,21791,37149,74486,14897,22345,37243,189312
26,7,101053,13830,41520,70227,14045,21068,35113,156403
26,8,47193,45422,74148,87628,17525,26288,43814,166763
26,9,97089,14869,74614,66204,13240,19861,33102,186572
26,10,122184,19355,39680,58586,11717,17575,29293,181219
26,11,79382,58763,64211,83571,16714,25071,41785,202356
26,12,128454,58919,48492,82253,16450,24675,41126,235865
26,13,58219,46728,19294,56294,11258,16888,28147,124241
26,14,38835,18740,13118,32930,6586,9879,16465,70693
26,15,41837,11268,18114,23728,4745,7118,11864,71219
26,16,37091,26738,60268,66747,13349,20024,33373,124097
26,17,73660,15829,44134,41022,8204,12306,20511,133623
26,18,45888,26934,12795,34524,6904,10357,17262,85617
26,19,137205,29386,62987,72096,14419,21628,36048,229578
26,20,47936,31555,74644,78936,15787,23681,39468,154135
26,21,80779,22500,70245,97790,19558,29337,48895,173524
26,22,34199,26995,33518,38306,7661,11491,19153,94712
26,23,15014,10341,29129,21709,4341,6512,10854,54484
26,24,50842,8302,27328,43953,8790,13185,21976,86472
27,1,63192,26740,39245,72527,14505,21758,36263,129177
27,2,35188,21023,19254,42724,8544,12817,21362,75465
27,3,27082,22306,25189,35445,7089,10633,17722,74577
27,4,43835,22539,21640,42088,8417,12626,21044,88014
27,5,62421,14740,57538,65438,13087,19631,32719,134699
27,6,42806,19482,23907,38997,7799,11699,19498,86195
27,7,25822,29347,25271,36944,7388,11083,18472,80440
27,8,91688,46950,25585,53931,10786,16179,26965,164223
27,9,10679,20526,18164,29364,5872,8809,14682,49369
27,10,110336,36738,40406,59724,11944,17917,29862,187480
27,11,44524,24686,36762,47063,9412,14118,23531,105972
27,12,67821,16966,43163,68532,13706,20559,34266,127950
27,13,60314,9196,30907,47690,9538,14307,23845,100417
27,14,41468,7359,9560,19199,3839,5759,9599,58387
27,15,63716,26781,36108,59077,11815,17723,29538,126605
27,16,26027,50630,50613,72747,14549,21824,36373,127270
27,17,57341,33510,64376,75532,15106,22659,37766,155227
27,18,28603,28558,23186,42888,8577,12866,21444,80347
27,19,91454,50950,52359,85452,17090,25635,42726,194763
27,20,68338,38072,50366,61711,12342,18513,30855,156776
27,21,84803,43358,32579,57871,11574,17361,28935,160740
27,22,77927,24736,34089,75865,15173,22759,37932,136752
27,23,49416,39085,22224,56686,11337,17005,28343,110725
27,24,106477,45022,37534,66798,13359,20039,33399,189033
28,1,106505,18447,65831,88813,17762,26643,44406,190783
28,2,70717,11704,25573,55391,11078,16617,27695,107994
28,3,58932,13229,55556,60079,12015,18023,30039,127717
28,4,28328,14117,42909,49918,9983,14975,24959,85354
28,5,115935,35598,24116,62432,12486,18729,31216,175649
28,6,65466,34984,31843,68038,13607,20411,34019,132293
28,7,47657,63391,78094,91725,18345,27517,45862,189142
28,8,41698,32483,29213,59521,11904,17856,29760,103394
28,9,74068,20719,70970,92620,18524,27786,46310,165757
28,10,91356,30428,42611,81299,16259,24389,40649,164395
28,11,61305,27805,41977,56470,11294,16941,28235,131087
28,12,82775,58374,81413,77724,15544,23317,38862,222562
28,13,50237,21509,21960,50681,10136,15204,25340,93706
28,14,63723,18324,47147,70712,14142,21213,35356,129194
28,15,85938,14102,66790,68171,13634,20451,34085,166830
28,16,45069,24839,15452,31401,6280,9420,15700,85360
28,17,72376,50853,32639,90326,18065,27098,45163,155868
28,18,103074,55176,60186,96257,19251,28877,48128,218436
28,19,23589,14905,32534,36995,7399,11098,18497,71028
28,20,23726,13202,29049,32098,6419,9629,16049,65977
28,21,63618,23322,30961,60116,12023,18034,30058,117901
28,22,54289,60037,36284,46020,9204,13806,23010,150610
28,23,53164,26367,31959,54393,10878,16317,27196,111490
28,24,37539,24231,15225,35794,7158,10738,17897,76995
29,1,52285,14046,16811,43736,8747,13120,21868,83142
29,2,36052,26710,54627,68240,13648,20472,34120,117389
29,3,92129,23659,39985,85515,17103,25654,42757,155773
29,4,99350,46687,54170,86620,17324,25986,43310,200207
29,5,40325,6310,31516,37408,7481,11222,18704,78151
29,6,42056,19719,42949,38912,7782,11673,19456,104724
29,7,50774,6809,27017,25440,5088,7632,12720,84600
29,8,32379,10099,20236,21547,4309,6464,10773,62714
29,9,67085,31523,23778,39368,7873,11810,19684,122386
29,10,91519,38201,27612,82593,16518,24777,41296,157332
29,11,42890,15399,23283,29063,5812,8719,14531,81572
29,12,135955,16251,65282,72512,14502,21753,36256,217488
29,13,68114,18779,48269,52106,10421,15631,26053,135162
29,14,68932,32915,65121,96856,19371,29056,48428,166968
29,15,59004,67156,56868,69994,13998,20998,34997,183028
29,16,97847,44248,25392,83252,16650,24975,41626,167487
29,17,43820,46451,26994,64504,12900,19351,32252,117265
29,18,27057,17906,32182,42327,8465,12698,21163,77145
29,19,24075,6006,12824,25018,5003,7505,12509,42905
29,20,49472,14643,69243,54507,10901,16352,27253,133358
29,21,15514,16878,30495,28072,5614,8421,14036,62887
29,22,71619,43093,56062,63403,12680,19020,31701,170774
29,23,86967,18301,32621,44051,8810,13215,22025,137889
29,24,27159,7162,11101,26955,5391,8086,13477,45422
30,1,15650,18836,39829,41616,8323,12484,20808,74315
30,2,64306,14655,26975,41792,8358,12537,20896,105936
30,3,31822,36391,50153,63559,12711,19067,31779,118366
30,4,60140,17151,13931,50072,10014,15021,25036,91222
30,5,39974,12823,66167,44436,8887,13331,22218,118964
30,6,86481,43569,56401,108166,21633,32449,54083,186451
30,7,48774,41723,31410,48292,9658,14487,24146,121907
30,8,92229,31107,47063,80154,16030,24046,40077,170399
30,9,96444,42161,70202,112607,22521,33782,56303,208807
30,10,33545,37083,49592,57348,11469,17204,28674,120220
30,11,76339,35108,23853,51122,10224,15336,25561,135300
30,12,124446,59240,75211,150113,30022,45033,75056,258897
30,13,59726,12983,36637,32916,6583,9875,16458,109346
30,14,41404,9346,41457,42181,8436,12654,21090,92207
30,15,27937,24430,38385,28443,5688,8533,14221,90752
30,16,34602,27942,38072,49949,9989,14984,24974,100616
30,17,46271,49272,52592,46325,9265,13897,23162,148135
30,18,106980,47733,26358,57400,11480,17220,28700,181071
30,19,54618,56605,31063,63736,12747,19120,31868,142286
30,20,65498,53450,35604,78257,15651,23477,39128,154552
30,21,34024,17785,28380,34183,6836,10255,17091,80189
30,22,68498,21966,19114,62918,12583,18875,31459,109578
30,23,75967,41133,36877,89015,17803,26704,44507,153977
30,24,78244,30660,25181,58274,11654,17482,29137,134085
31,1,55707,54779,48678,76504,15300,22951,38252,159164
31,2,122842,58160,71632,149993,29998,44998,74996,252634
31,3,21623,21399,13067,30653,6130,9196,15326,56089
31,4,62652,17831,47913,43692,8738,13107,21846,128396
31,5,93905,30333,27589,48788,9757,14636,24394,151827
31,6,24159,25283,51023,47299,9459,14189,23649,100465
31,7,40963,30684,35676,59326,11865,17798,29663,107323
31,8,25179,35153,33314,49366,9873,14809,24683,93646
31,9,12321,6382,28098,22837,4567,6851,11418,46801
31,10,57579,37673,65112,88275,17655,26482,44137,160364
31,11,25109,22848,25234,24815,4963,7444,12407,73191
31,12,42879,42406,35127,53131,10626,15939,26565,120412
31,13,30287,35380,47667,60837,12167,18251,30418,113334
31,14,51681,32556,60719,50440,10088,15132,25220,144956
31,15,64414,27055,25681,48269,9653,14480,24134,117150
31,16,48891,21468,24437,41498,8299,12449,20749,94796
31,17,21230,15565,18037,17683,3536,5305,8841,54832
31,18,41980,28304,20491,27845,5569,8353,13922,90775
31,19,67666,18916,33164,54159,10831,16247,27079,119746
31,20,82969,15195,60881,90988,18197,27296,45494,159045
31,21,69687,16729,41361,42267,8453,12680,21133,127777
31,22,51055,19554,11921,27964,5592,8389,13982,82530
31,23,42479,45143,73140,51007,10201,15302,25503,160762
31,24,77600,35859,45564,64984,12996,19495,32492,159023
32,1,75227,10065,15586,42186,8437,12656,21093,100878
32,2,23865,26887,18717,41333,8266,12400,20666,69469
32,3,111470,18278,77763,113480,22696,34044,56740,207511
32,4,22327,11781,19764,22068,4413,6620,11034,53872
32,5,35294,60205,54458,62114,12422,18634,31057,149957
32,6,84484,30324,23223,58645,11729,17593,29322,138031
32,7,48257,15382,25397,42479,8495,12743,21239,89036
32,8,73454,37160,76413,105285,21057,31585,52642,187027
32,9,56698,13446,26679,35713,7142,10714,17856,96823
32,10,24728,23076,14513,23285,4657,6985,11642,62317
32,11,132439,55056,33679,132070,26414,39621,66035,221174
32,12,39805,45358,52542,61519,12303,18455,30759,137705
32,13,110307,45957,41440,99907,19981,29972,49953,197704
32,14,56567,13444,31913,55293,11058,16588,27646,101924
32,15,84124,11493,25074,53923,10784,16177,26961,120691
32,16,46093,24164,67463,41993,8398,12598,20996,137720
32,17,24009,38393,21731,44161,8832,13248,22080,84133
32,18,31280,16594,34415,39081,7816,11724,19540,82289
32,19,49528,5203,8670,35714,7142,10714,17857,63401
32,20,50676,17461,34233,55299,11059,16589,27649,102370
32,21,34767,29762,44825,45763,9152,13728,22881,109354
32,22,50597,19158,46790,36453,7290,10935,18226,116545
32,23,44573,49899,67933,75507,15101,22652,37753,162405
32,24,74115,34729,15924,74155,14831,22246,37077,124768
33,1,114764,19179,30672,57851,11570,17355,28925,164615
33,2,78062,29067,22197,58477,11695,17543,29238,129326
33,3,62078,25693,15584,34722,6944,10416,17361,103355
33,4,60012,7245,12812,46581,9316,13974,23290,80069
33,5,76696,25533,16512,65093,13018,19527,32546,118741
33,6,78791,22425,62696,75589,15117,22676,37794,163912
33,7,66462,29186,23960,58801,11760,17640,29400,119608
33,8,28951,40983,61014,64657,12931,19397,32328,130948
33,9,16753,8876,16735,24831,4966,7449,12415,42364
33,10,45751,21273,16022,49102,9820,14730,24551,83046
33,11,18755,6687,20567,22984,4596,6895,11492,46009
33,12,93548,27187,34809,60382,12076,18114,30191,155544
33,13,93935,20003,40189,75805,15161,22741,37902,154127
33,14,63031,31045,64418,73983,14796,22195,36991,158494
33,15,19663,6912,7771,18433,3686,5530,9216,34346
33,16,66611,29482,36090,73883,14776,22165,36941,132183
33,17,68144,10246,26977,51765,10353,15529,25882,105367
33,18,59605,31844,66913,72063,14412,21619,36031,158362
33,19,27294,28404,38392,52415,10483,15724,26207,94090
33,20,117062,23109,19508,69283,13856,20785,34641,159679
33,21,61524,24532,57233,63498,12699,19049,31749,143289
33,22,31443,14695,18079,19595,3919,5878,9797,64217
33,23,69982,36897,70954,57184,11436,17155,28592,177833
33,24,21244,14249,22980,25077,5015,7523,12538,58473
34,1,32643,54690,29752,35392,7078,10617,17696,117085
34,2,68680,11004,37911,42456,8491,12736,21228,117595
34,3,72443,14507,23574,55690,11138,16707,27845,110524
34,4,91298,24764,38221,75391,15078,22617,37695,154283
34,5,86956,55745,74999,102330,20466,30699,51165,217700
34,6,70957,29166,24506,68239,13647,20471,34119,124629
34,7,40842,14011,20521,30783,6156,9235,15391,75374
34,8,42567,28970,70784,70870,14174,21261,35435,142321
34,9,48424,16965,34080,49074,9814,14722,24537,99469
34,10,77033,60825,50394,93704,18740,28111,46852,188252
34,11,74228,18051,38794,65821,13164,19746,32910,131073
34,12,66016,64280,88025,118047,23609,35414,59023,218321
34,13,49704,54270,36902,67970,13594,20391,33985,140876
34,14,104556,48992,47259,113024,22604,33907,56512,200807
34,15,50026,24792,20359,40763,8152,12229,20381,95177
34,16,41504,22586,16325,47608,9521,14282,23804,80415
34,17,127642,45275,21142,60174,12034,18052,30087,194059
34,18,14913,18157,19495,17883,3576,5365,8941,52565
34,19,71330,44667,31366,47909,9581,14372,23954,147363
34,20,86868,46761,43302,76342,15268,22902,38171,176931
34,21,18318,31763,34848,40457,8091,12137,20228,84929
34,22,135242,22403,55103,92069,18413,27620,46034,212748
34,23,78141,39324,37777,56359,11271,16907,28179,155242
34,24,44691,23286,23733,33897,6779,10169,16948,91710
35,1,47338,41796,62673,82302,16460,24690,41151,151807
35,2,59251,12661,28575,31756,6351,9527,15878,100487
35,3,58813,41942,35600,81465,16293,24439,40732,136355
35,4,19590,23241,38299,41880,8376,12564,20940,81130
35,5,72508,19479,81221,99829,19965,29948,49914,173208
35,6,89955,68006,64045,78778,15755,23633,39389,222006
35,7,35809,35061,39799,51766,10353,15530,25883,110669
35,8,100307,24281,44024,77340,15468,23202,38670,168612
35,9,70588,51605,51368,84392,16878,25317,42196,173561
35,10,25797,28138,25805,42525,8505,12757,21262,79740
35,11,118675,54694,66764,123458,24691,37037,61729,240133
35,12,36382,17307,27787,34048,6809,10214,17024,81476
35,13,47040,27441,15554,50490,10098,15147,25245,90035
35,14,40788,17771,24089,25147,5029,7544,12573,82648
35,15,39161,40177,30390,41254,8250,12376,20627,109728
35,16,62015,27613,36190,57352,11470,17205,28676,125818
35,17,75969,16946,70582,91189,18237,27356,45594,163497
35,18,70343,14454,19005,43562,8712,13068,21781,103802
35,19,81116,51763,55591,100418,20083,30125,50209,188470
35,20,32418,21085,23558,29247,5849,8774,14623,77061
35,21,64461,35754,30632,77304,15460,23191,38652,130847
